==13101== NVPROF is profiling process 13101, command: ./main
==13101== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13101== Profiling application: ./main
==13101== Profiling result:
==13101== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gld_requested_throughput","Requested Global Load Throughput",3.444881GB/s,3.594237GB/s,3.519983GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gst_requested_throughput","Requested Global Store Throughput",103.660252MB/s,3.892675GB/s,1.767689GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gld_throughput","Global Load Throughput",6.315181GB/s,7.994943GB/s,7.248667GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gst_throughput","Global Store Throughput",107.806662MB/s,7.660785GB/s,3.425896GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"tex_cache_hit_rate","Unified Cache Hit Rate",36.387097%,48.419048%,42.403072%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"tex_cache_throughput","Unified Cache Throughput",12.350147GB/s,19.463377GB/s,15.510050GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",6.315181GB/s,7.994943GB/s,7.248667GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",107.806662MB/s,7.660785GB/s,3.425896GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_read_throughput","L2 Throughput (Reads)",7.319508GB/s,14.305443GB/s,10.083053GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_write_throughput","L2 Throughput (Writes)",215.613323MB/s,7.795731GB/s,3.544502GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"sysmem_write_throughput","System Memory Write Throughput",41.464100MB/s,53.147993MB/s,46.712329MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gld_efficiency","Global Memory Load Efficiency",43.717883%,56.209416%,49.963649%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"gst_efficiency","Global Memory Store Efficiency",50.813008%,96.153846%,73.483427%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"tex_cache_transactions","Unified Cache Transactions",1525,1875,1700
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_sp","Floating Point Operations(Single Precision)",6100,15000,10550
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",100,3000,1550
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",3000,6000,4500
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed","Instructions Executed",3822,8632,6227
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_issued","Instructions Issued",3900,8944,6422
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",3.947337%,32.401740%,12.765572%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",11.832387%,27.437770%,18.969600%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_memory_dependency","Issue Stall Reasons (Data Request)",28.663526%,47.657880%,38.200450%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_other","Issue Stall Reasons (Other)",1.802309%,9.587081%,4.020935%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",17.904552%,31.768719%,25.086940%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.093788%,0.172608%,0.133102%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_fp_32","FP Instructions(Single)",3100,9000,6050
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_integer","Integer Instructions",19256,146624,82940
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_bit_convert","Bit-Convert Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_control","Control-Flow Instructions",932,9328,5130
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_compute_ld_st","Load/Store Instructions",6200,18000,12100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_misc","Misc Instructions",8292,58968,33630
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"issue_slots","Issue Slots",3042,8320,5681
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"cf_issued","Issued Control-Flow Instructions",182,728,455
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"cf_executed","Executed Control-Flow Instructions",182,728,455
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"ldst_issued","Issued Load/Store Instructions",1654,2666,2160
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"ldst_executed","Executed Load/Store Instructions",910,1040,975
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"atomic_transactions","Atomic Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",616,973,794
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.364332%,1.435637%,0.823401%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",13,738,375
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,195
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"pcie_total_data_received","PCIe Total Data Received",0,512,85
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_global_loads","Warp level instructions for global loads",520,793,656
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_global_stores","Warp level instructions for global stores",13,104,58
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",19712,31136,25424
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",416,23616,12016
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",42,"global_load_requests","Total number of global load requests from Multiprocessor",1525,1875,1700
